##triangle
0	0
0.5	0.166667
1	0.333333
1.5	0.5
2	0.666667
2.5	0.833333
3	1
3.5	1.16667
4	1.33333
4.5	1.5
5	1.66667
5.5	1.83333
6	2
6.5	2.16667
7	2.33333
7.5	2.5
8	2.66667
8.5	2.83333
9	3
9.5	3.16667
10	3.33333
10.5	3.5
11	3.66667
11.5	3.83333
12	4
12.5	4.16667
13	4.33333
13.5	4.5
14	4.66667
14.5	4.83333
15	5
15.5	4.83333
16	4.66667
16.5	4.5
17	4.33333
17.5	4.16667
18	4
18.5	3.83333
19	3.66667
19.5	3.5
20	3.33333
20.5	3.16667
21	3
21.5	2.83333
22	2.66667
22.5	2.5
23	2.33333
23.5	2.16667
24	2
24.5	1.83333
25	1.66667
25.5	1.5
26	1.33333
26.5	1.16667
27	1
27.5	0.833333
28	0.666667
28.5	0.5
29	0.333333
29.5	0.166667
30	0
30.5	0.166667
31	0.333333
31.5	0.5
32	0.666667
32.5	0.833333
33	1
33.5	1.16667
34	1.33333
34.5	1.5
35	1.66667
35.5	1.83333
36	2
36.5	2.16667
37	2.33333
37.5	2.5
38	2.66667
38.5	2.83333
39	3
39.5	3.16667
40	3.33333
40.5	3.5
41	3.66667
41.5	3.83333
42	4
42.5	4.16667
43	4.33333
43.5	4.5
44	4.66667
44.5	4.83333
45	5
45.5	4.83333
46	4.66667
46.5	4.5
47	4.33333
47.5	4.16667
48	4
48.5	3.83333
49	3.66667
49.5	3.5
